measures:fl oz,cup,ml,recipe_measure:box , 3
measures:sprigs,cup sprigs,recipe_measure:dill , 3
measures:cup,sprigs,recipe_measure:hand full , 3
measures:cup, cubes,recipe_measure:medium , 5
measures:cup, cubes,recipe_measure:each , 1
measures:cup sliced,recipe_measure:medium , 9
measures:cup, diced,stalks,recipe_measure:large , 19
measures:cup, diced,stalks,recipe_measure:package , 1
measures:fl oz,cup,ml,recipe_measure:slice , 11
measures:cup sliced,recipe_measure:large , 33
measures:cup, cubes,recipe_measure:small , 3
measures:pie crust,recipe_measure:package , 3
measures:cup,recipe_measure:green pepper , 100
measures:tbsp,recipe_measure:fish sauce , 7
measures:cup, shredded,recipe_measure:slice , 2
measures:sprigs,cup sprigs,recipe_measure:pinch , 9
measures:cup pieces,recipe_measure:large , 1
measures:oz,chop,recipe_measure:pork loin , 2
measures:leaf,cup, shredded,recipe_measure:small , 5
measures:cup, chopped,pepper,recipe_measure:medium , 2
measures:fl oz,cup,ml,recipe_measure:package , 3
measures:tsp,fl oz,recipe_measure:glass , 13
measures:cup pieces,tbsp,mushroom,recipe_measure:box , 3
measures:cup slices,recipe_measure:medium , 178
measures:cup,fl oz,recipe_measure:handful , 4
measures:leek,cup, chopped,recipe_measure:large , 17
measures:cup slices,recipe_measure:each , 6
measures:cup, chopped,recipe_measure:handful , 3
measures:tbsp,cup,recipe_measure:to taste , 11
measures:fl oz,cup,ml,recipe_measure:Cup , 10
measures:cup,recipe_measure:white rice , 1
measures:fl oz,cup,ml,recipe_measure:small , 14
measures:cup slices,recipe_measure:apple , 62
measures:fl oz,can,recipe_measure:all , 1
measures:fl oz,recipe_measure:green , 2
measures:tsp,tbsp,cup,recipe_measure:vanilla extract , 1
measures:tbsp,cup,recipe_measure:barbecue sauce , 2
measures:fl oz,recipe_measure:bag , 5
measures:slice,cubic inch,cup,recipe_measure:bag , 4
measures:cup,tbsp,oz,recipe_measure:to taste , 7
measures:cup,fl oz,recipe_measure:lg , 1
measures:fl oz,cup,ml,recipe_measure:bag , 2
measures:cup, sifted,tbsp,recipe_measure:medium , 6
measures:fl oz,cup,ml,recipe_measure:stalk , 2
measures:tbsp, drained,recipe_measure:large , 1
measures:large,small,cup sliced,recipe_measure:stalk , 1
measures:cup, diced,stalks,recipe_measure:half , 1
measures:slice,cubic inch,cup,recipe_measure:block , 1
measures:cup pieces,mushrooms,recipe_measure:large , 3
measures:cup, chopped,leaf,recipe_measure:bag , 1
measures:cup,fl oz,recipe_measure:bag , 1
measures:oz,recipe_measure:to taste , 1
measures:oz,recipe_measure:medium size , 2
measures:cup,recipe_measure:medium bunch , 1
measures:cup, shredded,recipe_measure:leave , 3
measures:link,recipe_measure:smoked sausage , 1
measures:cup,recipe_measure:to taste , 2
measures:tablespoon,cup,tsp,recipe_measure:to taste , 1
measures:cup, sliced,bulb,recipe_measure:head , 2
measures:tbsp, drained,recipe_measure:glass , 33
measures:cup,fl oz,recipe_measure:pint , 70
measures:cup, shredded,leaf,recipe_measure:small , 2
measures:cup pieces,tbsp,mushroom,recipe_measure:can , 1
measures:tbsp,cup,recipe_measure:cheese sauce , 6
measures:cup, sifted,tbsp,recipe_measure:each , 2
measures:fl oz,recipe_measure:large , 1
measures:cup,fl oz,recipe_measure:box , 7
measures:slice,recipe_measure:baked potato , 2
measures:cup, crumbled,recipe_measure:package , 1
measures:cup,recipe_measure:chicken stock , 2
measures:cup,recipe_measure:blue berrie , 1
measures:cup, diced,stalks,recipe_measure:head , 3
measures:cup pieces,tbsp,mushroom,recipe_measure:pint , 1
measures:cup sliced,recipe_measure:box , 1
measures:cup,fl oz,recipe_measure:head , 1
measures:cup slices,recipe_measure:big , 2
measures:cup,cup, undrained,recipe_measure:can , 2
measures:cup, shredded,recipe_measure:large , 10
measures:leek,cup, chopped,recipe_measure:package , 1
measures:fl oz,cup,ml,recipe_measure:handful , 4
measures:oz,recipe_measure:tortilla chip , 4
measures:slice,cubic inch,cup,recipe_measure:each , 1
measures:cup,fl oz,recipe_measure:half , 2
measures:olive,recipe_measure:hand full , 1
measures:cup,recipe_measure:potato salad , 3
measures:fl oz,recipe_measure:can , 3
measures:cup, pitted,recipe_measure:small , 5
measures:fl oz,cup,ml,recipe_measure:each , 1
measures:cup, chopped,recipe_measure:each , 1
measures:tsp,tbsp,recipe_measure:caraway seed , 1
measures:fl oz,cup,ml,recipe_measure:head , 1
measures:tsp,recipe_measure:horseradish sauce , 1
measures:cup,can,recipe_measure:refried bean , 1
measures:slice,cubic inch,cup,recipe_measure:pinch , 4
measures:cup, sliced,bulb,recipe_measure:small , 9
measures:cup pieces,tbsp,mushroom,recipe_measure:package , 1
measures:tbsp,cup,tsp,recipe_measure:coconut oil , 1
measures:tbsp,fl oz,cup,recipe_measure:teriyaki , 1
measures:cup, crumbled,oz,recipe_measure:mexican , 1
measures:slice,cubic inch,cup,recipe_measure:piece , 6
measures:cup, diced,stalks,recipe_measure:celery , 51
measures:slice,recipe_measure:cheese bread , 1
measures:cup pieces,tbsp,mushroom,recipe_measure:whole , 1
measures:cup sliced,recipe_measure:package , 1
measures:cup, chopped,pepper,recipe_measure:each , 1
measures:tbsp,cup,teaspoon,recipe_measure:to taste , 1
measures:sprigs,cup sprigs,recipe_measure:large , 1
measures:cup, sliced,bulb,recipe_measure:each , 1
measures:sprigs,cup sprigs,recipe_measure:head , 1
measures:fl oz,cup,ml,recipe_measure:jar , 1
measures:cup,fl oz,recipe_measure:jar , 1
measures:cup, pitted,recipe_measure:each , 1
measures:cup shredded,recipe_measure:bag , 1
measures:slice,cubic inch,cup,recipe_measure:lot , 1
measures:cup slices,recipe_measure:squash , 1
measures:cup shredded,recipe_measure:package , 2
measures:date, pitted,recipe_measure:medium , 1
measures:slice,cubic inch,cup,recipe_measure:medium , 1
measures:large,small,cup sliced,recipe_measure:package , 1
measures:tbsp,cup,recipe_measure:plum sauce , 1
measures:cup, diced,stalks,recipe_measure:slice , 2
measures:cup, halves,recipe_measure:handful , 1
measures:fl oz,recipe_measure:juice , 1
measures:cup,recipe_measure:medium size , 5
measures:oz,recipe_measure:goat cheese , 1
measures:cup,cup, undrained,recipe_measure:handful , 1
measures:tbsp,cup,tsp,recipe_measure:balsamic vinegar , 3
measures:tbsp,recipe_measure:to taste , 6
measures:serving,recipe_measure:hamburger bun , 22
measures:large,small,cup sliced,recipe_measure:Cup , 1
measures:cup,fl oz,recipe_measure:whole , 5
measures:tbsp,packet,cup,recipe_measure:to taste , 2
measures:cup, crumbled,oz,recipe_measure:large , 1
measures:cup,oz,recipe_measure:pork shoulder , 1
measures:cup,cup, undrained,recipe_measure:Cup , 1
measures:tsp,recipe_measure:to taste , 1
measures:cup,recipe_measure:corn starch , 1
measures:cup,sprigs,recipe_measure:small bunch , 1
measures:cup,fl oz,recipe_measure:Box , 2
measures:pepper,recipe_measure:to taste , 1
measures:cup, diced,stalks,recipe_measure:lg , 1
measures:olive,recipe_measure:cup chopped , 18
measures:oz,recipe_measure:egg white , 81
measures:tsp,tbsp,recipe_measure:cup chopped , 10
measures:oz,piece,recipe_measure:cup chopped , 7
measures:leek,cup, chopped,recipe_measure:small , 6
measures:date, pitted,recipe_measure:glass , 1
measures:tbsp,cup,recipe_measure:hot dog , 6
measures:pie crust,recipe_measure:inch , 1
measures:oz,recipe_measure:beef tongue , 1
measures:piece,recipe_measure:thick slice , 1
measures:cup, cubes,recipe_measure:large , 6
measures:super colossal,jumbo,recipe_measure:glass , 173
measures:pie crust,recipe_measure:box , 5
measures:tsp,tbsp,cup,dash,recipe_measure:medium size , 1
measures:link cooked,recipe_measure:glass , 7
measures:cup,tbsp,recipe_measure:medium size , 1
measures:cup, halves,recipe_measure:small , 1
measures:cup,fl oz,recipe_measure:tb , 1
measures:cup, chopped,recipe_measure:large , 5
measures:tsp,tbsp,cup,dash,recipe_measure:a little , 2
measures:cup, sifted,tbsp,recipe_measure:whole , 4
measures:cup,recipe_measure:a little , 4
measures:oz,piece, large,recipe_measure:glass , 1
measures:slice,cubic inch,cup,recipe_measure:half , 1
measures:fl oz,cup,ml,recipe_measure:piece , 1
measures:cup,fl oz,recipe_measure:big , 5
measures:oz crumbled,recipe_measure:glass , 4
measures:cup, sliced,bulb,recipe_measure:large , 3
measures:cup, sliced,bulb,recipe_measure:stalk , 2
measures:cup,tbsp,recipe_measure:to taste , 1
measures:tbsp, drained,recipe_measure:whole , 1
measures:cup,fl oz,recipe_measure:pinch , 1
measures:fl oz,cup,ml,recipe_measure:whole , 2
measures:cup pieces,tbsp,mushroom,recipe_measure:large , 3
measures:cup,tbsp,recipe_measure:a little , 2
measures:super colossal,jumbo,recipe_measure:medium , 1
measures:cup, halves,recipe_measure:whole , 1
measures:super colossal,jumbo,recipe_measure:whole , 1
measures:cup,fl oz,recipe_measure:container , 1
measures:cup, mashed,recipe_measure:small , 1
measures:cup, diced,stalks,recipe_measure:pint , 1
measures:cup pieces,mushrooms,recipe_measure:small , 1
measures:cup slices,recipe_measure:piece , 1
measures:cup, shredded,leaf,recipe_measure:head , 3
measures:super colossal,jumbo,recipe_measure:small , 2
measures:super colossal,jumbo,recipe_measure:can , 3
measures:cup, shredded,leaf,recipe_measure:leave , 3
measures:cup, mashed,recipe_measure:large , 1
measures:cup, drained,recipe_measure:large , 1
measures:cup slices,recipe_measure:whole , 2
measures:super colossal,jumbo,recipe_measure:large , 6
measures:fl oz,cup,ml,recipe_measure:leave , 2
measures:cup sliced,recipe_measure:small , 2
measures:cup, crumbled,recipe_measure:slice , 1
measures:leaves,tbsp,recipe_measure:cup packed , 6
measures:cup slices,recipe_measure:half , 1
measures:cup pieces,tbsp,mushroom,recipe_measure:small , 1
measures:cup pieces,recipe_measure:small , 1
measures:cup pieces,tbsp,mushroom,recipe_measure:inch , 1
measures:cup slices,recipe_measure:inch , 1
measures:fl oz,cup,ml,recipe_measure:half , 1
measures:oz,enchilada,tortilla,recipe_measure:medium size , 1
measures:fl oz,recipe_measure:handful , 1
measures:tbsp,cup,recipe_measure:large handful , 1
measures:cup, pitted,recipe_measure:half , 1
measures:cup,recipe_measure:small head , 3
measures:cup,tbsp,recipe_measure:thick slice , 1
measures:fl oz,cup,ml,recipe_measure:pinch , 1
measures:super colossal,jumbo,recipe_measure:handful , 1
measures:olive,recipe_measure:to taste , 1
measures:cup, chopped,recipe_measure:piece , 1
measures:leaves,tbsp,recipe_measure:large handful , 1
measures:cup, pitted,recipe_measure:medium , 1
measures:cup, sifted,tbsp,recipe_measure:small , 2
measures:cup,fruit, small,recipe_measure:large , 1
measures:pie crust,recipe_measure:half , 1
measures:leaf,cup, shredded,recipe_measure:leave , 1
measures:super colossal,jumbo,recipe_measure:slice , 1
measures:cup,recipe_measure:large handful , 1
measures:fl oz,recipe_measure:leave , 1
measures:serving,recipe_measure:thick slice , 1
measures:slice 1 serving,recipe_measure:pinch , 109
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:lg , 2
measures:cup, crumbled,oz,recipe_measure:mexican cheese , 1
measures:cup,recipe_measure:all-purpose wheat flour , 40
measures:cup,fl oz,recipe_measure:lime juice , 8
measures:leek,cup, chopped,recipe_measure:medium size , 1
measures:tsp, leaves,tsp, ground,recipe_measure:oregano , 24
measures:slice 1 serving,recipe_measure:piece , 5
measures:container (6 oz),recipe_measure:glass , 173
measures:cup (1" cubes),recipe_measure:large , 28
measures:serving 2 slices,recipe_measure:large , 139
measures:cup,recipe_measure:peas and carrot , 1
measures:serving 2 slices,recipe_measure:piece , 37
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:whole , 6
measures:cup, chopped,cup, sliced,pepper,recipe_measure:large , 33
measures:slice 1 oz,recipe_measure:glass , 37
measures:cup (1" pieces),flowerets,recipe_measure:head , 60
measures:serving 2 slices,recipe_measure:medium , 31
measures:cup (1" pieces),flowerets,recipe_measure:large , 17
measures:cup, chopped,cup, sliced,pepper,recipe_measure:each , 9
measures:cup slices,cup, mashed,recipe_measure:small , 122
measures:cup slices,cup, mashed,recipe_measure:large , 70
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:large , 15
measures:cup (1" cubes),recipe_measure:eggplant , 7
measures:tsp, leaves,tsp, ground,recipe_measure:pinch , 58
measures:cup (1" cubes),recipe_measure:medium , 29
measures:serving 2 slices,recipe_measure:each , 39
measures:cup,can,carton (32 oz),recipe_measure:box , 4
measures:oz,package (5 oz),recipe_measure:glass , 105
measures:oz,roll (2-1/2" dia),recipe_measure:medium , 3
measures:oz,package (6 oz),recipe_measure:cornbread , 4
measures:cup, chopped,cup, sliced,pepper,recipe_measure:jalapeno , 12
measures:cup,tbsp,packet (0,5 oz),recipe_measure:honey , 6
measures:cup spiral shaped,recipe_measure:box , 4
measures:oz,biscuit (2-1/2" dia),recipe_measure:package , 5
measures:tbsp (1/8 cup),recipe_measure:piece , 3
measures:cup, shredded,oz,cubic inch,slice,recipe_measure:package , 12
measures:serving 2 slices,recipe_measure:can , 9
measures:oz,chop,recipe_measure:pork loin roast , 2
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:each , 7
measures:cup slices,cucumber (8-1/4"),recipe_measure:small , 81
measures:serving 2 slices,recipe_measure:package , 19
measures:cup slices,cucumber (8-1/4"),recipe_measure:medium , 99
measures:cup,tbsp,can (6 oz),recipe_measure:small , 5
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:piece , 1
measures:cup (1" cubes),recipe_measure:small , 23
measures:serving 2 oz,recipe_measure:medium , 1
measures:cup slices,cucumber (8-1/4"),recipe_measure:each , 8
measures:slice 1 serving,recipe_measure:cinnamon , 2
measures:tbsp,recipe_measure:oyster sauce mixture , 1
measures:cup,fl oz,recipe_measure:lemon juice , 18
measures:tsp, ground,tbsp, ground,recipe_measure:pinch , 43
measures:cup slices,cup, mashed,recipe_measure:each , 2
measures:tbsp,fl oz,cup,recipe_measure:teriyaki sauce , 1
measures:container (7 oz),recipe_measure:glass , 700
measures:slices,package (8 oz),recipe_measure:glass , 1
measures:oz,package (7 oz),recipe_measure:glass , 54
measures:cup slices,cucumber (8-1/4"),recipe_measure:large , 68
measures:tsp, leaves,tsp, ground,recipe_measure:glass , 9
measures:tbsp,recipe_measure:quality fish sauce , 2
measures:cup,tbsp,recipe_measure:milk or cream , 1
measures:cup, chopped,cup, sliced,pepper,recipe_measure:piece , 1
measures:cup,recipe_measure:chicken soup base , 1
measures:link, 4/lb,link, 5/lb,recipe_measure:glass , 10
measures:cup,recipe_measure:homemade pizza sauce , 1
measures:tsp, whole,tbsp, whole,recipe_measure:pinch , 43
measures:cup, chopped,cup, sliced,pepper,recipe_measure:medium , 19
measures:oz,biscuit (2-1/2" dia),recipe_measure:can , 12
measures:tbsp,cup,tsp,recipe_measure:balsamic vinegar sauce , 1
measures:cup slices,cup, mashed,recipe_measure:medium , 137
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:small , 11
measures:cup (1" pieces),flowerets,recipe_measure:small , 9
measures:tbsp,cup,recipe_measure:mexican sour cream , 2
measures:tsp, whole,tbsp, whole,recipe_measure:glass , 6
measures:oz,link (4" long),recipe_measure:package , 1
measures:serving 2 slices,recipe_measure:pack , 1
measures:oz,package (18,50 oz),recipe_measure:small , 1
measures:serving 2,33 oz,recipe_measure:package , 2
measures:cup, crumbled,recipe_measure:queso fresco , 1
measures:tbsp,serving 1/4 cup,cup,recipe_measure:each , 1
measures:package (6 oz),recipe_measure:glass , 92
measures:tbsp,cup,recipe_measure:ֲ·dollop sour cream , 1
measures:cup, cubes,cup, mashed,recipe_measure:large , 2
measures:cup,tbsp,oz,recipe_measure:sprinkled parmesan cheese , 1
measures:cup slices,cup, mashed,recipe_measure:piece , 1
measures:cup, cubes,cup, mashed,recipe_measure:small , 4
measures:serving 2 slices,recipe_measure:small , 28
measures:cup,tbsp,oz,recipe_measure:ֲ·shredded parmesan cheese , 1
measures:tablespoons,recipe_measure:japanese-style tartar sauce , 1
measures:tbsp (1/8 cup),recipe_measure:handful , 1
measures:cup,fl oz,recipe_measure:medium size , 7
measures:cup,tbsp,oz,recipe_measure:parmesan cheese rind , 1
measures:cup,recipe_measure:small to medium , 1
measures:cup, shredded,oz,cubic inch,slice,recipe_measure:handful , 1
measures:cup slices,cucumber (8-1/4"),recipe_measure:piece , 3
measures:cup, chopped,cup, sliced,pepper,recipe_measure:jar , 3
measures:serving 2 oz,recipe_measure:package , 2
measures:cup, chopped,date, pitted,recipe_measure:each , 1
measures:cup,recipe_measure:creamy cheese sauce , 2
measures:oz,package (8 oz),recipe_measure:slice , 3
measures:tbsp,cup,recipe_measure:plum sauce muxture , 1
measures:cup slices,recipe_measure:medium size , 1
measures:serving 2 oz,recipe_measure:slice , 21
measures:oz,package (18,50 oz),recipe_measure:medium , 1
measures:container (5,3 oz),recipe_measure:whole , 4
measures:cup,tbsp,can (6 oz),recipe_measure:package , 3
measures:cup (1" cubes),recipe_measure:each , 1
measures:roll (1 oz),recipe_measure:whole , 10
measures:cup spiral shaped,recipe_measure:macaroni , 1
measures:cup (1" pieces),flowerets,recipe_measure:cauliflower , 3
measures:cup,tbsp,oz,recipe_measure:shreded parmesan cheese , 1
measures:oz,slice,slice, thick,slice, thin,recipe_measure:loaf , 5
measures:tortilla 1 serving,recipe_measure:large , 18
measures:cup slices,cucumber (8-1/4"),recipe_measure:whole , 4
measures:cup slices,cup, mashed,recipe_measure:scallop , 1
measures:link, 4/lb,link, 5/lb,recipe_measure:package , 5
measures:tsp,tbsp,recipe_measure:paprika or pepper , 1
measures:cup (1" pieces),flowerets,recipe_measure:each , 1
measures:cubic inch,oz cooked,oz,recipe_measure:slice , 1
measures:cup slices,cucumber (8-1/4"),recipe_measure:handful , 1
measures:oz,package (7 oz),recipe_measure:slice , 39
measures:sprigs,cup sprigs,recipe_measure:dill weed , 4
measures:slice 1 oz,recipe_measure:package , 3
measures:oz,link (4" long),recipe_measure:piece , 1
measures:cup slices,cup, mashed,recipe_measure:zucchini , 19
measures:container (5,3 oz),recipe_measure:glass , 446
measures:oz,link (4" long),recipe_measure:small , 1
measures:container (5,3 oz),recipe_measure:package , 2
measures:cup spiral shaped,recipe_measure:package , 4
measures:oz,roll (2-1/2" dia),recipe_measure:large , 9
measures:cup, chopped,cup, sliced,pepper,recipe_measure:package , 1
measures:cup,recipe_measure:four cheese sauce , 1
measures:oz,package (18,50 oz),recipe_measure:box , 1
measures:oz,bar (1,45 oz),recipe_measure:glass , 320
measures:oz,package (8 oz),recipe_measure:glass , 1
measures:cup,recipe_measure:cream cheese sauce , 1
measures:cup slices,cucumber (8-1/4"),recipe_measure:half , 1
measures:tbsp,cup,recipe_measure:barbecue sauce ingredient , 1
measures:oz,link (4" long),recipe_measure:glass , 1
measures:tortilla 1 serving,recipe_measure:package , 1
measures:oz,package (18,25 oz),recipe_measure:glass , 11
measures:cup,tbsp,can (6 oz),recipe_measure:medium , 1
measures:fruit without refuse,recipe_measure:large , 1
measures:oz,bar (1,45 oz),recipe_measure:package , 1
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:medium , 2
measures:cup, shredded,oz,cubic inch,slice,recipe_measure:head , 1
measures:oz,package (6 oz),recipe_measure:slice , 3
measures:oz,recipe_measure:goat cheese crumbled , 1
measures:cup (1" pieces),flowerets,recipe_measure:medium , 4
measures:cup, chopped,cup, sliced,pepper,recipe_measure:small , 37
measures:cup,slices (1/4" thick),recipe_measure:large , 4
measures:oz,package (18,50 oz),recipe_measure:glass , 5
measures:cup, chopped,cup, sliced,pepper,recipe_measure:pkg , 2
measures:cup, chopped,cup, sliced,pepper,recipe_measure:Cup , 2
measures:cup,cup, undrained,recipe_measure:to taste , 1
measures:cup (1" pieces),flowerets,recipe_measure:whole , 1
measures:oz,link (4" long),recipe_measure:slice , 1
measures:serving 2 slices,recipe_measure:pc , 1
measures:cup,fl oz,recipe_measure:to taste , 1
measures:oz,package (3 oz),recipe_measure:pkg , 1
measures:cup, halves,recipe_measure:dried apricot , 3
measures:container (6 oz),recipe_measure:yogurt , 1
measures:cup, shredded,oz,cubic inch,slice,recipe_measure:mozzarella , 1
measures:oz,slice,slice, thick,slice, thin,recipe_measure:small , 1
measures:cherry (NLEA serving),recipe_measure:medium , 1
measures:cup, sifted,tbsp,recipe_measure:egg yolk , 44
measures:oz,package (6 oz),recipe_measure:glass , 6
measures:serving 2,33 oz,recipe_measure:bratwurst , 2
measures:tortilla 1 serving,recipe_measure:inch , 52
measures:cup slices,recipe_measure:summer squash , 5
measures:slice,recipe_measure:potato bread farl , 2
measures:cup, pitted,recipe_measure:purple plum , 2
measures:tbsp,cup,recipe_measure:dashes Worcestershire sauce , 1
measures:link,recipe_measure:frankfurter pork sausage , 1
measures:fruit without refuse,recipe_measure:persimmon , 2
measures:oz,slice, large,slice,slice, thin,recipe_measure:glass , 2
measures:cup, mashed,cup slices,recipe_measure:plantain , 1
measures:cup, cubes,recipe_measure:acorn squash , 1
measures:cup, chunks,recipe_measure:pineapple chunk , 1
measures:piece bagel,recipe_measure:multigrain bagel , 1
measures:cup,recipe_measure:whole russet potatoe , 1
measures:oz,package (3 oz),recipe_measure:glass , 5
measures:oz,biscuit (2-1/2" dia),recipe_measure:large , 2
measures:oz,slice, large,slice,slice, thin,recipe_measure:loaf , 5
measures:container (5,3 oz),recipe_measure:pint , 32
measures:cup,prunes with liquid,recipe_measure:large , 1
measures:super colossal,jumbo,recipe_measure:cup chopped , 43
measures:oz,slice,slice, thick,slice, thin,recipe_measure:glass , 2
measures:slice 1 serving,recipe_measure:whole , 3
measures:cup, chopped,cup, sliced,pepper,recipe_measure:whole , 7
measures:cup, mashed,cup slices,recipe_measure:big , 2
measures:oz (4 oz),recipe_measure:glass , 16
measures:wafers,wafers mini wafers,recipe_measure:glass , 2
measures:serving 2,96 oz,recipe_measure:half , 1
measures:fruit without refuse,recipe_measure:small , 2
measures:tortilla 1 serving,recipe_measure:small , 6
measures:oz,biscuit (2-1/2" dia),recipe_measure:bag , 2
measures:oz,biscuit (2-1/2" dia),recipe_measure:whole , 1
measures:container (6 oz),recipe_measure:whole , 3
measures:container (7 oz),recipe_measure:whole , 2
measures:tortilla 1 serving,recipe_measure:medium , 5
measures:oz,package (6 oz),recipe_measure:small , 2
measures:container (5,3 oz),recipe_measure:small , 2
measures:oz,roll (2-1/2" dia),recipe_measure:bag , 1
measures:cup, shredded,recipe_measure:small head , 6
measures:container (5,3 oz),recipe_measure:carton , 1
measures:oz,package (18,25 oz),recipe_measure:piece , 1
measures:serving 2,96 oz,recipe_measure:small , 2
measures:cup, chopped,date, pitted,recipe_measure:large , 2
measures:cup, mashed,cup slices,recipe_measure:small , 1
measures:oz,roll (2-1/2" dia),recipe_measure:package , 2
measures:oz,bar (1,45 oz),recipe_measure:handful , 2
measures:oz,biscuit (2-1/2" dia),recipe_measure:glass , 2
measures:oz,slice, large,slice,slice, thin,recipe_measure:whole , 1
measures:cup, mashed,cup slices,recipe_measure:medium , 1
measures:oz,roll (2-1/2" dia),recipe_measure:small , 3
measures:oz,bar (1,45 oz),recipe_measure:bag , 1
measures:oz,roll (2-1/2" dia),recipe_measure:whole , 2
measures:package (6 oz),recipe_measure:boxe , 1
measures:tsp, ground,tbsp, ground,recipe_measure:small , 1
measures:oz,roll (2-1/2" dia),recipe_measure:half , 2
measures:serving 2 slices,recipe_measure:whole , 23
measures:oz,cup,package, fast food,cubes,recipe_measure:small , 1
measures:cup, cubes,cup, mashed,recipe_measure:medium , 2
measures:oz,slice,slice, thick,slice, thin,recipe_measure:large , 2
measures:cup, chopped,pepper,recipe_measure:to taste , 1
measures:tsp, crumbled,tbsp, crumbled,recipe_measure:pinch , 1
measures:serving 2,96 oz,recipe_measure:whole , 2
measures:roll (1 oz),recipe_measure:small , 2
measures:cup slices,cucumber (8-1/4"),recipe_measure:inch , 1
measures:cup, chopped,cup, sliced,pepper,recipe_measure:can , 2
measures:serving 2 cookies,recipe_measure:large , 1
measures:oz,slice,slice, thick,slice, thin,recipe_measure:whole , 6
measures:serving 2,96 oz,recipe_measure:large , 3
measures:container (7 oz),recipe_measure:pint , 2
measures:container (5,3 oz),recipe_measure:large , 2
measures:cup, chopped,cup, sliced,pepper,recipe_measure:half , 4
measures:cup (1" pieces),recipe_measure:small , 1
measures:oz,slice,slice, thick,slice, thin,recipe_measure:piece , 3
measures:cup,tbsp,packet (0,5 oz),recipe_measure:pinch , 1
measures:sprigs,cup sprigs,recipe_measure:to taste , 1
measures:cup, chopped,cup, sliced,pepper,recipe_measure:glove , 2
measures:serving 2,96 oz,recipe_measure:each , 1
measures:cup,fl oz,recipe_measure:thick slice , 6
measures:tsp, ground,tbsp, ground,recipe_measure:large , 2
measures:oz,roll (2-1/2" dia),recipe_measure:inch , 2
measures:oz,roll (2-1/2" dia),recipe_measure:slice , 2
measures:serving 2,96 oz,recipe_measure:slice , 1
measures:tbsp,packet (2/3 tbsp),cup,recipe_measure:slice , 1
measures:oz,roll (2-1/2" dia),recipe_measure:sheet , 1
measures:slice 1 serving,recipe_measure:inch , 4
measures:tsp, whole,tbsp, whole,recipe_measure:big , 1
measures:serving 2,96 oz,recipe_measure:medium , 1
measures:tbsp,cup,teaspoon,recipe_measure:corn and canola oil , 7
measures:cup,can (404 x 307),recipe_measure:large , 61
measures:tbsp,serving 1/4 cup,cup,recipe_measure:maple syrup , 4
measures:serving (3 oz),roast rump,recipe_measure:slice , 480
measures:tsp, whole,tbsp, whole,recipe_measure:fennel seed , 1
measures:package (10 oz) yields,recipe_measure:can , 22
measures:tsp, whole,tbsp, whole,recipe_measure:cumin seed , 20
measures:tsp, ground,tbsp, ground,tsp, whole,dash,recipe_measure:pinch , 266
measures:tsp or 1 packet,cup,recipe_measure:mustard , 9
measures:serving (1 hot dog),recipe_measure:meat , 41
measures:cup,can (303 x 406),recipe_measure:package , 12
measures:cup,beans,can (303 x 406),recipe_measure:package , 6
measures:cup, halves or slices,recipe_measure:can , 7
measures:oz,package (5 oz),recipe_measure:romano cheese , 2
measures:pepper,cup, chopped or diced,recipe_measure:medium , 24
measures:serving packet,tsp,cup,serving 1 cube,recipe_measure:pinch , 8
measures:pepper,cup, chopped or diced,recipe_measure:each , 4
measures:cup slices,pods (3" long),recipe_measure:handful , 1
measures:serving (3 oz),roast rump,recipe_measure:each , 1
measures:fruit (2" dia),NLEA serving,recipe_measure:lime , 59
measures:package (10 oz) yields,recipe_measure:glass , 18
measures:cup pieces,fruit without refuse,recipe_measure:each , 1
measures:Tbsp,recipe_measure:sweet and sour sauce , 3
measures:cup pieces,fruit without refuse,recipe_measure:large , 26
measures:package (10 oz) yields,recipe_measure:large , 2
measures:cup,tbsp,oz,recipe_measure:parmesan cheese [room temp] , 1
measures:tsp, ground,tbsp, ground,recipe_measure:white pepper , 5
measures:cup,can (404 x 307),recipe_measure:medium , 33
measures:tsp, ground,tbsp, ground,tsp, whole,dash,recipe_measure:glass , 10
measures:oz,can drained solids (total),recipe_measure:slice , 1
measures:leaf,cup, shredded,recipe_measure:sautֳ©ed red cabbage , 1
measures:fruit (2" dia),NLEA serving,recipe_measure:large , 11
measures:slice,package,recipe_measure:pulled beef or pork , 2
measures:cup, crumbled,recipe_measure:queso fresco cheese , 2
measures:fruit (2" dia),NLEA serving,recipe_measure:medium , 7
measures:serving (3 oz),roast rump,recipe_measure:piece , 10
measures:cup,can (404 x 307),recipe_measure:small , 18
measures:cup,tbsp,recipe_measure:toasted breaded sesame seed , 1
measures:cup,beans,can (303 x 406),recipe_measure:handful , 3
measures:cup slices,pods (3" long),recipe_measure:piece , 2
measures:egg,recipe_measure:leftover ham or turkey , 2
measures:tbsp,recipe_measure:lard or vegetable oil , 1
measures:fruit (2" dia),NLEA serving,recipe_measure:each , 6
measures:cup,beans,can (303 x 406),recipe_measure:pack , 1
